1620 70.09 65.82 0.30 0.30 0.40 0.20 0.20 0.60 1 0 3 1.61 3.96 5.20 1
1621 68.36 68.09 0.40 0.20 0.40 0.40 0.20 0.40 3 0 2 1.76 3.56 4.65 0
1622 66.36 71.18 0.30 0.20 0.50 0.50 0.20 0.30 0 4 1 3.31 3.49 2.10 2
1623 66.82 67.64 0.30 0.20 0.50 0.20 0.50 0.30 1 3 1 2.76 3.46 2.42 2
1624 67.09 73.82 0.20 0.30 0.50 0.50 0.30 0.20 0 4 1 7.17 4.20 1.46 2
1625 74.09 73.73 0.80 0.00 0.20 0.70 0.10 0.20 1 2 2 2.01 3.41 3.62 0
1626 71.45 66.45 0.60 0.20 0.20 0.10 0.30 0.60 1 2 2 1.30 5.00 10.17 2
1627 67.55 73.82 0.30 0.20 0.50 0.50 0.30 0.20 0 1 4 4.19 3.65 1.83 1
1628 67.73 68.82 0.30 0.40 0.30 0.50 0.10 0.40 1 4 0 2.63 3.22 2.66 2
1629 66.00 70.09 0.20 0.30 0.50 0.40 0.30 0.30 1 3 0 3.13 3.29 2.28 2
1630 69.18 69.82 0.30 0.50 0.20 0.30 0.30 0.40 2 2 0 2.33 3.33 3.01 2
1631 67.45 66.82 0.30 0.10 0.60 0.30 0.20 0.50 2 1 2 1.81 3.66 4.22 1
1632 66.09 67.09 0.20 0.30 0.50 0.30 0.20 0.50 2 1 1 2.45 3.41 2.75 1
1633 73.45 67.82 0.50 0.40 0.10 0.30 0.30 0.40 3 1 1 1.42 4.54 7.11 0
1634 73.91 66.00 0.70 0.10 0.20 0.20 0.20 0.60 4 0 0 1.30 5.27 9.34 0
1635 70.45 65.64 0.50 0.30 0.20 0.20 0.30 0.50 4 0 1 1.45 4.33 7.01 0
1636 69.82 73.73 0.30 0.30 0.40 0.80 0.00 0.20 0 3 1 3.49 3.56 2.01 2
1637 68.45 67.73 0.50 0.10 0.40 0.20 0.20 0.60 1 2 2 1.81 3.43 4.54 1
1638 66.64 68.73 0.30 0.30 0.40 0.30 0.40 0.30 1 1 3 2.27 3.32 3.12 1
1639 67.09 69.36 0.30 0.20 0.50 0.50 0.20 0.30 2 0 3 3.62 3.56 1.97 0
1640 66.64 68.36 0.20 0.20 0.60 0.30 0.30 0.40 0 4 1 2.42 3.37 2.79 2
1641 73.64 66.00 0.80 0.00 0.20 0.40 0.20 0.40 5 0 0 1.20 6.56 12.98 0
1642 70.00 70.09 0.50 0.10 0.40 0.50 0.20 0.30 5 0 0 1.75 3.61 4.65 0
1643 68.73 74.00 0.30 0.30 0.40 0.70 0.10 0.20 1 2 2 3.64 3.46 2.00 0
1644 68.27 68.36 0.30 0.30 0.40 0.30 0.30 0.40 2 2 1 1.97 3.59 3.61 2
1645 66.09 66.55 0.10 0.20 0.70 0.30 0.40 0.30 1 0 1 2.13 3.42 3.28 0
1646 69.73 70.55 0.20 0.50 0.30 0.50 0.30 0.20 1 1 3 2.88 3.26 2.45 1
1647 66.82 66.73 0.20 0.20 0.60 0.20 0.20 0.60 2 2 1 1.71 3.61 4.98 0
1648 66.55 73.73 0.10 0.30 0.60 0.50 0.40 0.10 1 4 0 5.94 4.26 1.51 0
1649 74.18 70.91 0.50 0.30 0.20 0.50 0.10 0.40 0 3 2 2.03 3.45 3.56 1
1650 73.73 68.55 0.60 0.10 0.30 0.10 0.60 0.30 2 0 3 1.36 4.80 8.40 0
1651 70.18 72.91 0.50 0.40 0.10 0.80 0.00 0.20 2 2 1 3.39 3.44 2.10 0
1652 68.82 68.45 0.40 0.30 0.30 0.20 0.20 0.60 0 5 0 2.33 3.32 2.98 2
1653 68.00 66.45 0.50 0.20 0.30 0.20 0.30 0.50 3 1 1 1.53 4.02 6.21 2
1654 67.64 68.36 0.30 0.40 0.30 0.30 0.30 0.40 1 1 0 2.31 3.41 2.94 0
1655 67.27 66.00 0.40 0.20 0.40 0.20 0.20 0.60 0 2 2 2.42 3.38 2.81 1
1656 66.82 67.45 0.20 0.20 0.60 0.30 0.30 0.40 2 2 1 2.84 3.39 2.40 2
1657 70.91 65.45 0.70 0.00 0.30 0.10 0.20 0.70 2 2 1 1.20 6.39 13.64 0
1658 72.18 70.73 0.50 0.10 0.40 0.60 0.30 0.10 3 1 1 1.96 3.46 3.79 0
1659 73.09 67.55 0.70 0.00 0.30 0.30 0.40 0.30 2 0 3 1.39 4.61 7.82 1
1660 69.82 68.91 0.30 0.30 0.40 0.40 0.20 0.40 1 2 1 2.45 3.42 2.75 0
1661 66.00 73.73 0.10 0.30 0.60 0.50 0.30 0.20 2 2 0 4.40 3.70 1.77 0
